latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.29649,28.55389,323.14,1.23,1.1,2022-08-16,1142,A,64,6.1NRT,307.92,12.4,D
-13.64829,25.75368,331.65,1.95,1.36,2022-08-16,1142,A,82,6.1NRT,304.72,56.13,D
-13.65044,25.73574,317.08,1.95,1.36,2022-08-16,1142,A,37,6.1NRT,304.21,13.88,D
-13.68548,25.44166,322.54,2.06,1.4,2022-08-16,1142,A,68,6.1NRT,306.22,27.02,D
-13.04872,30.31813,330.85,1.03,1.02,2022-08-16,1142,A,83,6.1NRT,308.69,21.81,D
-13.19373,29.25419,314.65,1.13,1.06,2022-08-16,1142,A,46,6.1NRT,301.67,7.21,D
-13.53609,26.58123,325.19,1.68,1.27,2022-08-16,1142,A,75,6.1NRT,302.72,33.89,D
-13.00181,30.58863,322.28,1.02,1.01,2022-08-16,1142,A,48,6.1NRT,307,9.82,D
-13.00311,30.5793,338.5,1.02,1.01,2022-08-16,1142,A,88,6.1NRT,307.12,30.98,D
-13.00441,30.56999,329.94,1.02,1.01,2022-08-16,1142,A,77,6.1NRT,304.14,18.67,D
-13.00572,30.56064,321.74,1.02,1.01,2022-08-16,1142,A,68,6.1NRT,303.25,10.27,D
-13.03832,30.32621,320.44,1.03,1.02,2022-08-16,1142,A,66,6.1NRT,307.48,9.84,D
-13.03963,30.31675,329.58,1.03,1.02,2022-08-16,1142,A,82,6.1NRT,305.16,20.47,D
-13.07775,30.04001,315.04,1.05,1.02,2022-08-16,1142,A,39,6.1NRT,302.13,5.44,D
-13.34322,28.03561,338.5,1.33,1.14,2022-08-16,1142,A,81,6.1NRT,307.4,42.21,D
-13.34477,28.02343,333.28,1.33,1.14,2022-08-16,1142,A,70,6.1NRT,304.2,31.65,D
-13.48088,26.93796,316.89,1.58,1.24,2022-08-16,1142,A,31,6.1NRT,300.14,14.06,D
-13.61544,25.82192,318.28,1.92,1.35,2022-08-16,1142,A,22,6.1NRT,305.32,14.16,D
-13.61755,25.80399,324.6,1.93,1.36,2022-08-16,1142,A,75,6.1NRT,305.4,30.62,D
-13.98353,22.50669,321.82,3.51,1.76,2022-08-16,1142,A,70,6.1NRT,308.09,41.52,D
-12.99701,30.56305,317.26,1.02,1.01,2022-08-16,1142,A,50,6.1NRT,303.92,5.65,D
-13.03143,30.31934,316.38,1.03,1.02,2022-08-16,1142,A,63,6.1NRT,304.35,7.02,D
-13.34663,28.03043,333.56,1.33,1.14,2022-08-16,1142,A,84,6.1NRT,305.97,32.53,D
-13.53682,26.59154,315.87,1.68,1.27,2022-08-16,1142,A,47,6.1NRT,302.96,14.54,D
-13.53882,26.57616,317.02,1.68,1.27,2022-08-16,1142,A,60,6.1NRT,301.84,16.28,D
-13.6452,25.74809,320.27,1.95,1.36,2022-08-16,1142,A,57,6.1NRT,304.33,20.15,D
-13.68464,25.4363,322.33,2.06,1.4,2022-08-16,1142,A,46,6.1NRT,306.19,25.18,D
-13.05706,30.07046,347.38,1.05,1.02,2022-08-16,1142,A,94,6.1NRT,306.78,52.17,D
-13.24291,28.72252,324.53,1.21,1.09,2022-08-16,1142,A,71,6.1NRT,305.21,14.91,D
-13.48104,26.93257,319.61,1.58,1.24,2022-08-16,1142,A,66,6.1NRT,300.76,19.91,D
-13.20506,28.92812,341,1.17,1.08,2022-08-16,1142,A,90,6.1NRT,306.92,44.69,D
-13.20652,28.91738,322.65,1.18,1.08,2022-08-16,1142,A,50,6.1NRT,303.99,12.91,D
-13.25722,28.54263,318.32,1.23,1.1,2022-08-16,1142,A,37,6.1NRT,305.96,8.17,D
-13.29743,28.24301,319.77,1.29,1.13,2022-08-16,1142,A,42,6.1NRT,307.45,7.76,D
-13.61185,25.81615,324.01,1.92,1.35,2022-08-16,1142,A,74,6.1NRT,305.51,32.05,D
-13.61409,25.79828,318.32,1.93,1.36,2022-08-16,1142,A,64,6.1NRT,305.01,16.7,D
-13.1954,28.92677,338.95,1.17,1.08,2022-08-16,1142,A,88,6.1NRT,308.49,39.3,D
-13.53854,26.30317,314.34,1.76,1.3,2022-08-16,1142,A,44,6.1NRT,300.83,13.51,D
-13.54057,26.28705,328.76,1.77,1.3,2022-08-16,1142,A,80,6.1NRT,303.04,45.66,D
-13.60849,25.74383,316.47,1.95,1.36,2022-08-16,1142,A,58,6.1NRT,304.38,13.35,D
-12.65108,32.69933,318.89,1.05,1.02,2022-08-16,1142,A,64,6.1NRT,304.39,7.82,D
-12.95566,30.59484,323.11,1.02,1.01,2022-08-16,1142,A,48,6.1NRT,305.35,10.73,D
-13.17853,28.97878,314.76,1.17,1.08,2022-08-16,1142,A,31,6.1NRT,302.86,6.01,D
-13.38703,27.40087,364.3,1.46,1.19,2022-08-16,1142,A,87,6.1NRT,300.2,157.53,D
-13.83799,23.71278,329.89,2.82,1.6,2022-08-16,1142,A,81,6.1NRT,305.68,90.82,D
-13.97458,22.50075,318.93,3.51,1.76,2022-08-16,1142,A,48,6.1NRT,306.95,31.71,D
-13.1589,29.05175,314.48,1.16,1.07,2022-08-16,1142,A,42,6.1NRT,302.31,6.67,D
-13.25794,28.30882,322.56,1.27,1.12,2022-08-16,1142,A,70,6.1NRT,308.01,11.32,D
-13.48564,26.53721,313.7,1.69,1.28,2022-08-16,1142,A,40,6.1NRT,301.91,11.37,D
-13.48757,26.52172,315.17,1.69,1.28,2022-08-16,1142,A,53,6.1NRT,302.1,14.61,D
-13.51917,26.26806,319.16,1.77,1.3,2022-08-16,1142,A,66,6.1NRT,302.56,23.98,D
-13.5212,26.25172,321.67,1.78,1.31,2022-08-16,1142,A,71,6.1NRT,301.63,31.13,D
-13.56032,25.93464,323.78,1.88,1.34,2022-08-16,1142,A,73,6.1NRT,306.92,27.2,D
-13.56464,25.89945,319.97,1.89,1.34,2022-08-16,1142,A,39,6.1NRT,306.63,16.86,D
-11.22102,41.15042,310.6,4.17,1.89,2022-08-16,1142,A,41,6.1NRT,291.91,68.5,D
-11.2279,41.11297,311.16,4.14,1.88,2022-08-16,1142,A,47,6.1NRT,291.91,71.43,D
-13.21916,28.52571,322.94,1.24,1.1,2022-08-16,1142,A,73,6.1NRT,306.37,15.29,D
-13.6072,25.44562,319.95,2.05,1.39,2022-08-16,1142,A,68,6.1NRT,303.78,26.96,D
-13.61398,25.38901,314.05,2.07,1.4,2022-08-16,1142,A,23,6.1NRT,303.06,11.61,D
-13.17257,28.80221,326.33,1.19,1.09,2022-08-16,1142,A,67,6.1NRT,309.71,16.02,D
-13.20927,28.52426,350.05,1.24,1.1,2022-08-16,1142,A,95,6.1NRT,305.2,68.95,D
-13.21076,28.51292,344.39,1.24,1.11,2022-08-16,1142,A,92,6.1NRT,304.93,54.29,D
-13.52595,26.01692,322.38,1.85,1.33,2022-08-16,1142,A,72,6.1NRT,302.78,30.59,D
-13.528,25.99998,335.21,1.86,1.33,2022-08-16,1142,A,86,6.1NRT,306.21,68.54,D
-12.77064,31.6345,322.45,1,1,2022-08-16,1142,A,40,6.1NRT,303.79,10.49,D
-13.488,26.23101,315.81,1.78,1.31,2022-08-16,1142,A,56,6.1NRT,302.83,17.76,D
-13.81252,23.41344,324.08,2.97,1.64,2022-08-16,1142,A,74,6.1NRT,305.06,71.17,D
-13.16174,28.73372,325.66,1.2,1.09,2022-08-16,1142,A,73,6.1NRT,306.49,15.6,D
-13.188,28.53284,328.84,1.23,1.1,2022-08-16,1142,A,72,6.1NRT,308.97,20.04,D
-13.23905,28.13822,321.41,1.3,1.13,2022-08-16,1142,A,57,6.1NRT,303.62,15.47,D
-13.49202,26.09801,314.38,1.82,1.32,2022-08-16,1142,A,43,6.1NRT,301.89,12.91,D
-13.53095,25.77048,324.84,1.93,1.36,2022-08-16,1142,A,75,6.1NRT,303.16,36.34,D
-13.56089,25.51587,317.91,2.02,1.39,2022-08-16,1142,A,43,6.1NRT,304.25,20.33,D
-13.56307,25.49731,317.68,2.03,1.39,2022-08-16,1142,A,46,6.1NRT,303.53,19.79,D
-13.15844,28.73793,320.29,1.2,1.09,2022-08-16,1142,A,47,6.1NRT,304.96,8.76,D
-13.15994,28.72692,318.65,1.2,1.09,2022-08-16,1142,A,40,6.1NRT,306.02,7.1,D
-13.18577,28.53749,325.86,1.23,1.1,2022-08-16,1142,A,37,6.1NRT,308.85,14.3,D
-13.4923,26.22486,315.42,1.78,1.31,2022-08-16,1142,A,49,6.1NRT,302.16,15.83,D
-11.2167,41.14199,316.28,4.17,1.89,2022-08-16,1142,A,66,6.1NRT,291.9,103.62,D
-12.39629,33.9681,315.27,1.19,1.09,2022-08-16,1142,A,29,6.1NRT,298.17,8.67,D
-13.1279,28.88901,345.61,1.18,1.08,2022-08-16,1142,A,92,6.1NRT,308.96,54.98,D
-13.12936,28.87829,348.1,1.18,1.08,2022-08-16,1142,A,94,6.1NRT,313.03,60.27,D
-13.11967,28.87696,328.89,1.18,1.08,2022-08-16,1142,A,21,6.1NRT,307.01,20.73,D
-13.22039,28.12926,338.33,1.3,1.13,2022-08-16,1142,A,88,6.1NRT,303.54,47.58,D
-13.48547,26.09044,313.28,1.82,1.32,2022-08-16,1142,A,37,6.1NRT,301.42,12.06,D
-13.55845,25.50872,323.13,2.02,1.39,2022-08-16,1142,A,73,6.1NRT,304.6,37.27,D
-13.8117,23.40663,324.49,2.97,1.64,2022-08-16,1142,A,75,6.1NRT,305.34,73.42,D
-13.11584,28.83237,322.54,1.19,1.08,2022-08-16,1142,A,66,6.1NRT,306.16,9.25,D
-12.76933,31.25465,321.56,1,1,2022-08-16,1142,A,71,6.1NRT,297.61,14.41,D
-12.77064,31.24553,317.71,1,1,2022-08-16,1142,A,58,6.1NRT,298.69,10.27,D
-13.01702,29.48736,353.45,1.1,1.05,2022-08-16,1142,A,86,6.1NRT,308.49,69.14,D
-13.38245,26.71815,313.72,1.63,1.26,2022-08-16,1142,A,40,6.1NRT,301.8,12.27,D
-13.38435,26.70319,316.4,1.64,1.26,2022-08-16,1142,A,58,6.1NRT,301.37,16.52,D
-13.45148,26.16982,315.45,1.8,1.31,2022-08-16,1142,A,56,6.1NRT,302.35,15.44,D
-13.4535,26.1536,317.81,1.8,1.32,2022-08-16,1142,A,53,6.1NRT,302.24,18.68,D
-13.566,25.23944,324.86,2.12,1.42,2022-08-16,1142,A,76,6.1NRT,306.77,43.05,D
-13.56836,25.21996,344.88,2.13,1.42,2022-08-16,1142,A,92,6.1NRT,307,132.21,D
-12.4086,33.62879,320.88,1.15,1.07,2022-08-16,1142,A,23,6.1NRT,302.65,13.96,D
-12.41014,33.61871,326.33,1.14,1.07,2022-08-16,1142,A,65,6.1NRT,303.83,19.96,D
-13.00627,29.49605,333,1.1,1.05,2022-08-16,1142,A,84,6.1NRT,303.45,28.76,D
-13.00765,29.48597,338.21,1.1,1.05,2022-08-16,1142,A,50,6.1NRT,304.13,35.67,D
-13.20411,28.01696,330.09,1.32,1.14,2022-08-16,1142,A,58,6.1NRT,305.59,26.37,D
-13.26286,27.56542,319.48,1.42,1.18,2022-08-16,1142,A,59,6.1NRT,300.08,15.29,D
-13.26454,27.55242,315.46,1.42,1.18,2022-08-16,1142,A,48,6.1NRT,300.51,9.34,D
-13.44579,26.11903,318.38,1.81,1.32,2022-08-16,1142,A,49,6.1NRT,302.6,20.12,D
-13.57231,25.07928,315.3,2.19,1.43,2022-08-16,1142,A,43,6.1NRT,305,16.46,D
-13.11311,28.62998,345.43,1.22,1.1,2022-08-16,1142,A,92,6.1NRT,307.12,54.54,D
-13.11458,28.6189,327.15,1.22,1.1,2022-08-16,1142,A,78,6.1NRT,306.31,18.17,D
-13.19231,28.02761,323.44,1.32,1.14,2022-08-16,1142,A,43,6.1NRT,304.47,15.45,D
-13.19388,28.01557,325.86,1.32,1.14,2022-08-16,1142,A,59,6.1NRT,306.82,19.94,D
-13.50646,25.52102,319.08,2.02,1.38,2022-08-16,1142,A,62,6.1NRT,304.24,24.56,D
-13.55705,25.09773,315.49,2.18,1.43,2022-08-16,1142,A,38,6.1NRT,304.98,17.39,D
-13.96634,21.41717,320.07,4.25,1.91,2022-08-16,1142,A,68,6.1NRT,302.22,97.46,D
-13.02615,29.20746,330.25,1.13,1.06,2022-08-16,1142,A,81,6.1NRT,304.48,27.89,D
-13.02754,29.1971,323.25,1.13,1.06,2022-08-16,1142,A,73,6.1NRT,300.95,17.85,D
-13.10328,28.62866,321.6,1.22,1.1,2022-08-16,1142,A,71,6.1NRT,306.18,10.16,D
-13.16347,28.1696,317.66,1.29,1.13,2022-08-16,1142,A,41,6.1NRT,303.26,10.06,D
-13.63366,24.32509,315.86,2.51,1.52,2022-08-16,1142,A,41,6.1NRT,304.3,19.71,D
-13.40831,26.13099,327.73,1.81,1.32,2022-08-16,1142,A,79,6.1NRT,303.01,43.39,D
-13.46858,25.62796,315.93,1.98,1.37,2022-08-16,1142,A,57,6.1NRT,305,14.69,D
-13.89369,21.79001,313.22,3.97,1.85,2022-08-16,1142,A,20,6.1NRT,301.78,36.51,D
-13.09385,28.54775,326.03,1.23,1.1,2022-08-16,1142,A,74,6.1NRT,304.18,20.05,D
-13.4627,25.57183,314.44,2,1.38,2022-08-16,1142,A,44,6.1NRT,303.96,12.88,D
-13.5611,24.72143,314.63,2.33,1.48,2022-08-16,1142,A,50,6.1NRT,304.19,22.65,D
-13.56353,24.70004,315.8,2.34,1.48,2022-08-16,1142,A,58,6.1NRT,302.59,23.34,D
-13.72044,23.28412,338.29,3.03,1.66,2022-08-16,1142,A,88,6.1NRT,305.99,152.83,D
-13.85149,22.03837,326.07,3.8,1.82,2022-08-16,1142,A,77,6.1NRT,307.44,85.58,D
-13.85508,22.00331,324.51,3.82,1.83,2022-08-16,1142,A,75,6.1NRT,306.61,74.53,D
-13.09238,28.55336,329.05,1.23,1.1,2022-08-16,1142,A,80,6.1NRT,303.98,23.93,D
-13.0939,28.54218,319.97,1.23,1.1,2022-08-16,1142,A,42,6.1NRT,303.65,11.58,D
-13.412,26.14303,315.5,1.8,1.32,2022-08-16,1142,A,52,6.1NRT,301.65,15.15,D
-13.41413,26.12649,325.95,1.81,1.32,2022-08-16,1142,A,77,6.1NRT,302.74,39.45,D
-12.97879,29.31059,320.68,1.12,1.05,2022-08-16,1142,A,69,6.1NRT,298.87,13.71,D
-13.04356,28.83832,334.16,1.18,1.08,2022-08-16,1142,A,76,6.1NRT,308.22,26.6,D
-13.08251,28.55201,354.46,1.23,1.1,2022-08-16,1142,A,97,6.1NRT,306.47,84.56,D
-13.08402,28.54085,320.22,1.23,1.1,2022-08-16,1142,A,46,6.1NRT,302.54,11.75,D
-13.62732,24.31932,323.16,2.51,1.52,2022-08-16,1142,A,73,6.1NRT,304.86,46.04,D
-13.96404,21.41281,320.96,4.25,1.91,2022-08-16,1142,A,69,6.1NRT,302.24,104.79,D
-12.115,35.13292,318.6,1.41,1.18,2022-08-16,1142,A,57,6.1NRT,301.3,14.69,D
-12.117,35.12012,347.55,1.41,1.18,2022-08-16,1142,A,94,6.1NRT,302.58,81.66,D
-12.119,35.10736,339.43,1.41,1.17,2022-08-16,1142,A,90,6.1NRT,300.79,55.89,D
-12.50799,32.5481,337.59,1.04,1.02,2022-08-16,1142,A,87,6.1NRT,306.53,30.31,D
-13.03241,28.84769,335.34,1.18,1.08,2022-08-16,1142,A,67,6.1NRT,306.17,29.73,D
-13.03387,28.83692,355.8,1.18,1.08,2022-08-16,1142,A,98,6.1NRT,309.38,79.27,D
-13.27125,27.05206,338.21,1.54,1.22,2022-08-16,1142,A,88,6.1NRT,304.69,60.82,D
-12.8616,30.01969,327.22,1.05,1.02,2022-08-16,1142,A,79,6.1NRT,304.68,18.26,D
-13.32824,26.52061,317.16,1.68,1.28,2022-08-16,1142,A,58,6.1NRT,303.29,17.34,D
-13.33021,26.50513,340.03,1.69,1.28,2022-08-16,1142,A,89,6.1NRT,306.91,79.13,D
-13.55207,24.71536,327.06,2.33,1.48,2022-08-16,1142,A,78,6.1NRT,304.63,59.68,D
-13.55465,24.69392,328.68,2.34,1.48,2022-08-16,1142,A,80,6.1NRT,303.6,64.36,D
-13.58104,24.47432,316.85,2.44,1.51,2022-08-16,1142,A,54,6.1NRT,303.67,23.11,D
-13.71815,23.30725,325.72,3.02,1.65,2022-08-16,1142,A,67,6.1NRT,303.97,69.33,D
-13.72135,23.27948,333.56,3.03,1.66,2022-08-16,1142,A,84,6.1NRT,305.97,117.32,D
-13.86156,22.03514,328.84,3.8,1.82,2022-08-16,1142,A,80,6.1NRT,306.92,109.75,D
-13.86541,22.00013,320.48,3.82,1.83,2022-08-16,1142,A,68,6.1NRT,305.81,46.34,D
-12.85244,30.01834,325.88,1.05,1.02,2022-08-16,1142,A,78,6.1NRT,304.87,16.87,D
-12.85377,30.00877,318.68,1.05,1.02,2022-08-16,1142,A,51,6.1NRT,304.92,8.51,D
-13.15472,27.77872,316.33,1.37,1.16,2022-08-16,1142,A,36,6.1NRT,299.91,10.35,D
-13.44491,25.48964,317.34,2.02,1.39,2022-08-16,1142,A,57,6.1NRT,305.68,18.07,D
-13.44716,25.47122,315.69,2.03,1.39,2022-08-16,1142,A,50,6.1NRT,303.52,14.47,D
-13.53882,24.71368,317.41,2.33,1.48,2022-08-16,1142,A,60,6.1NRT,305.63,25.95,D
-13.58354,24.33729,318.25,2.5,1.52,2022-08-16,1142,A,33,6.1NRT,305.45,22.98,D
-13.70331,23.30553,323.22,3.02,1.65,2022-08-16,1142,A,69,6.1NRT,303.72,59.64,D
-13.70648,23.27774,323.48,3.03,1.66,2022-08-16,1142,A,74,6.1NRT,304.84,58.96,D
-13.00337,28.84346,325.87,1.18,1.08,2022-08-16,1142,A,34,6.1NRT,305.67,15.12,D
-13.03562,28.60233,322.76,1.22,1.1,2022-08-16,1142,A,63,6.1NRT,309.38,10.84,D
-13.28249,26.69945,319.03,1.63,1.26,2022-08-16,1142,A,42,6.1NRT,302.78,18.8,D
-12.69534,31.00463,315.78,1,1,2022-08-16,1142,A,32,6.1NRT,302.21,6.23,D
-12.81821,30.13038,323.98,1.04,1.02,2022-08-16,1142,A,76,6.1NRT,303.9,15.17,D
-12.81954,30.12086,322.89,1.04,1.02,2022-08-16,1142,A,74,6.1NRT,304.73,13.86,D
-13.10825,27.97374,334.53,1.33,1.14,2022-08-16,1142,A,85,6.1NRT,309.31,40.07,D
-13.27121,26.69801,322.44,1.63,1.26,2022-08-16,1142,A,72,6.1NRT,302.85,27.58,D
-13.33925,26.14998,316.69,1.8,1.31,2022-08-16,1142,A,61,6.1NRT,301.77,17.94,D
-13.67675,23.2742,331.35,3.03,1.66,2022-08-16,1142,A,65,6.1NRT,305.84,98.87,D
-13.19883,27.18405,321.03,1.5,1.21,2022-08-16,1142,A,37,6.1NRT,299.79,17.68,D
-13.20056,27.17035,332.23,1.51,1.21,2022-08-16,1142,A,83,6.1NRT,300.5,41.8,D
-13.52185,24.51222,316.66,2.42,1.5,2022-08-16,1142,A,58,6.1NRT,305.35,16.28,D
-13.53475,24.40034,325.34,2.47,1.51,2022-08-16,1142,A,76,6.1NRT,307.3,40.88,D
-12.97717,28.8177,321.52,1.18,1.08,2022-08-16,1142,A,56,6.1NRT,307.78,7.95,D
-13.10835,27.81068,321.41,1.36,1.16,2022-08-16,1142,A,65,6.1NRT,300.49,19.51,D
-13.1897,27.16887,334.71,1.51,1.21,2022-08-16,1142,A,84,6.1NRT,303.72,47.78,D
-13.20364,27.05751,318.45,1.54,1.22,2022-08-16,1142,A,63,6.1NRT,302.4,17.14,D
-13.52116,24.39869,320.12,2.47,1.51,2022-08-16,1142,A,53,6.1NRT,305.33,19.2,D
-13.65006,23.24285,321.78,3.05,1.66,2022-08-16,1142,A,62,6.1NRT,302.88,52.29,D
-12.66587,31.01886,315.98,1,1,2022-08-16,1142,A,33,6.1NRT,301.64,5.72,D
-13.36549,25.62832,321.61,1.97,1.37,2022-08-16,1142,A,52,6.1NRT,307.67,24.46,D
-13.47502,24.68408,316.73,2.34,1.48,2022-08-16,1142,A,61,6.1NRT,302.19,24.68,D
-13.19984,27.06455,318.53,1.53,1.22,2022-08-16,1142,A,57,6.1NRT,302.44,16.69,D
-13.67678,23.267,326.77,3.03,1.66,2022-08-16,1142,A,61,6.1NRT,305.94,72.7,D
-12.38647,32.80588,332.71,1.06,1.03,2022-08-16,1142,A,83,6.1NRT,307.69,23.57,D
-13.52691,24.39239,330.5,2.47,1.51,2022-08-16,1142,A,82,6.1NRT,306.81,61.77,D
-13.30309,26.08817,322.9,1.81,1.32,2022-08-16,1142,A,73,6.1NRT,302.51,34.61,D
-13.30518,26.07176,318.42,1.82,1.32,2022-08-16,1142,A,65,6.1NRT,302.27,24.29,D
-13.35973,25.63901,318.98,1.96,1.37,2022-08-16,1142,A,58,6.1NRT,307.16,18.72,D
-13.362,25.62091,320.36,1.97,1.37,2022-08-16,1142,A,68,6.1NRT,307.81,22.86,D
-13.47591,24.69903,313.88,2.33,1.48,2022-08-16,1142,A,44,6.1NRT,302.5,18.81,D
-13.47853,24.67755,312.99,2.34,1.48,2022-08-16,1142,A,32,6.1NRT,302.47,14.62,D
-13.65027,23.23576,318.22,3.05,1.66,2022-08-16,1142,A,43,6.1NRT,303.15,35.78,D
-13.12443,27.38766,342.99,1.45,1.19,2022-08-16,1142,A,91,6.1NRT,300.4,65.72,D
-13.12617,27.37434,334.71,1.46,1.19,2022-08-16,1142,A,75,6.1NRT,304.15,42.69,D
-12.66786,30.67505,322.59,1.01,1.01,2022-08-16,1142,A,74,6.1NRT,301.57,14.05,D
-13.11374,27.38633,335.03,1.45,1.19,2022-08-16,1142,A,85,6.1NRT,301.97,44.67,D
-13.10995,27.3314,320.27,1.46,1.2,2022-08-16,1142,A,57,6.1NRT,303.03,19.13,D
-12.71003,30.24327,320.01,1.03,1.02,2022-08-16,1142,A,71,6.1NRT,303.89,8.72,D
-13.29407,25.66714,318.74,1.95,1.36,2022-08-16,1142,A,58,6.1NRT,304.94,19.72,D
-13.42226,24.58252,323.56,2.38,1.49,2022-08-16,1142,A,56,6.1NRT,305.75,36.74,D
-12.35082,32.60448,329.26,1.05,1.02,2022-08-16,1142,A,80,6.1NRT,309.05,16.14,D
-12.74059,29.88745,326.79,1.06,1.03,2022-08-16,1142,A,78,6.1NRT,306.32,17.89,D
-12.74192,29.87778,338.17,1.06,1.03,2022-08-16,1142,A,88,6.1NRT,305,34.67,D
-13.10352,27.12264,339.39,1.51,1.21,2022-08-16,1142,A,88,6.1NRT,301.31,62.12,D
-13.10525,27.10884,327.71,1.52,1.22,2022-08-16,1142,A,78,6.1NRT,300.63,32.01,D
-13.12463,26.95379,336.31,1.56,1.23,2022-08-16,1142,A,86,6.1NRT,303.87,55.58,D
-13.19484,26.38539,313.52,1.72,1.29,2022-08-16,1142,A,41,6.1NRT,300.47,14.09,D
-13.31682,25.37096,319.42,2.06,1.4,2022-08-16,1142,A,67,6.1NRT,303.82,25.74,D
-13.35096,25.08059,325.1,2.17,1.43,2022-08-16,1142,A,76,6.1NRT,304.92,46.52,D
-13.36512,24.9593,317.11,2.22,1.44,2022-08-16,1142,A,47,6.1NRT,306.12,21.12,D
-13.40891,24.58076,320.95,2.38,1.49,2022-08-16,1142,A,30,6.1NRT,305.31,27.63,D
-12.65796,30.41766,319.28,1.02,1.01,2022-08-16,1142,A,66,6.1NRT,307.93,8.38,D
-12.68275,30.23922,325.59,1.03,1.02,2022-08-16,1142,A,78,6.1NRT,307.11,15.17,D
-12.68406,30.2298,317.55,1.03,1.02,2022-08-16,1142,A,52,6.1NRT,303.74,6.95,D
-13.06036,27.37906,323.09,1.45,1.19,2022-08-16,1142,A,63,6.1NRT,299.98,20.03,D
-13.09263,27.12115,333.23,1.51,1.21,2022-08-16,1142,A,84,6.1NRT,302.01,45.5,D
-13.09435,27.10734,325.16,1.52,1.22,2022-08-16,1142,A,75,6.1NRT,301.31,27.27,D
-13.27816,25.59165,318.32,1.98,1.37,2022-08-16,1142,A,45,6.1NRT,303.2,18.15,D
-13.28462,25.53683,316.79,2,1.38,2022-08-16,1142,A,60,6.1NRT,304.35,17.63,D
-13.30431,25.36922,316.81,2.06,1.4,2022-08-16,1142,A,48,6.1NRT,303.66,18.52,D
-12.68514,30.16641,321.67,1.04,1.02,2022-08-16,1142,A,62,6.1NRT,305.75,10.83,D
-13.10185,27.11708,350.93,1.51,1.21,2022-08-16,1142,A,95,6.1NRT,302.54,102.85,D
-13.12224,26.96269,319.86,1.55,1.23,2022-08-16,1142,A,63,6.1NRT,303.16,16.84,D
-13.12412,26.94839,326.94,1.56,1.23,2022-08-16,1142,A,77,6.1NRT,303.46,30.53,D
-13.42729,24.57817,325.29,2.38,1.49,2022-08-16,1142,A,45,6.1NRT,304.97,40.94,D
-12.87099,28.75737,326.4,1.19,1.08,2022-08-16,1142,A,68,6.1NRT,309.33,15.73,D
-12.87246,28.74658,328.75,1.19,1.09,2022-08-16,1142,A,80,6.1NRT,307.71,18.86,D
-13.09097,27.1156,321.37,1.51,1.21,2022-08-16,1142,A,69,6.1NRT,301.68,20.83,D
-13.31353,25.38467,317.34,2.05,1.39,2022-08-16,1142,A,61,6.1NRT,304.21,21.45,D
-13.3159,25.36583,319.12,2.06,1.4,2022-08-16,1142,A,65,6.1NRT,303.73,26.12,D
-13.35217,25.07581,326.98,2.17,1.43,2022-08-16,1142,A,78,6.1NRT,304.47,52.11,D
-13.36724,24.95464,317.01,2.22,1.44,2022-08-16,1142,A,58,6.1NRT,305.67,21.25,D
-13.41393,24.57644,324.81,2.38,1.49,2022-08-16,1142,A,72,6.1NRT,306.16,43.33,D
-12.65632,30.23927,320.19,1.03,1.02,2022-08-16,1142,A,71,6.1NRT,304.53,9.86,D
-12.86274,28.74517,330.45,1.19,1.09,2022-08-16,1142,A,74,6.1NRT,307.14,22.79,D
-12.91553,28.35487,326.04,1.25,1.11,2022-08-16,1142,A,77,6.1NRT,307.95,15.53,D
-12.91707,28.34341,327.41,1.25,1.11,2022-08-16,1142,A,70,6.1NRT,308.01,19.34,D
-13.27334,25.60449,317.54,1.97,1.37,2022-08-16,1142,A,61,6.1NRT,304.67,18.28,D
-13.27561,25.58638,315.69,1.98,1.37,2022-08-16,1142,A,48,6.1NRT,302.92,13.93,D
-11.92077,35.12794,324.22,1.42,1.18,2022-08-16,1142,A,54,6.1NRT,299.72,21.99,D
-13.09474,26.91525,320.75,1.57,1.23,2022-08-16,1142,A,67,6.1NRT,304.88,18.53,D
-13.17579,26.28177,320.05,1.75,1.3,2022-08-16,1142,A,68,6.1NRT,300.63,27.39,D
-13.17781,26.26583,320.33,1.75,1.3,2022-08-16,1142,A,68,6.1NRT,301.34,27.42,D
-12.84768,28.70986,324.21,1.2,1.09,2022-08-16,1142,A,74,6.1NRT,306.33,15.97,D
-12.98283,27.69208,337.63,1.38,1.16,2022-08-16,1142,A,45,6.1NRT,304.87,44.91,D
-12.98448,27.67943,342.99,1.38,1.16,2022-08-16,1142,A,91,6.1NRT,300.58,60,D
-13.15421,26.35925,315.06,1.72,1.29,2022-08-16,1142,A,31,6.1NRT,300.85,15.78,D
-13.36093,24.67936,318.23,2.33,1.48,2022-08-16,1142,A,64,6.1NRT,305.58,24.76,D
-13.38434,24.48349,317.14,2.42,1.5,2022-08-16,1142,A,55,6.1NRT,304.9,24.15,D
-12.94643,27.88953,345.98,1.34,1.15,2022-08-16,1142,A,87,6.1NRT,308.91,65.15,D
-12.94802,27.87736,330.09,1.34,1.15,2022-08-16,1142,A,55,6.1NRT,305.31,26.66,D
-13.04741,27.1098,314.68,1.51,1.21,2022-08-16,1142,A,27,6.1NRT,300.63,8.76,D
-13.13674,26.40493,317.53,1.71,1.28,2022-08-16,1142,A,61,6.1NRT,300.59,20.64,D
