latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-5.93827,16.0112,320.11,1,1,2022-08-15,1238,A,66,6.1NRT,299.61,9.26,D
-6.13951,14.59379,330.75,1.05,1.02,2022-08-15,1238,A,82,6.1NRT,302.52,21.78,D
-6.14083,14.58435,318.94,1.05,1.03,2022-08-15,1238,A,68,6.1NRT,301.32,7.58,D
-6.15938,14.45166,315.21,1.07,1.03,2022-08-15,1238,A,54,6.1NRT,297,6.92,D
-6.20242,14.1423,320.24,1.1,1.04,2022-08-15,1238,A,70,6.1NRT,300.26,12.35,D
-4.63417,24.74468,311.99,3.62,1.78,2022-08-15,1238,A,50,6.1NRT,290.1,28.56,D
-5.03194,22.1291,313.05,2.21,1.44,2022-08-15,1238,A,15,6.1NRT,294.15,14.34,D
-5.04078,22.07025,324.19,2.19,1.43,2022-08-15,1238,A,72,6.1NRT,294.15,43.8,D
-5.06382,21.91679,318.15,2.12,1.42,2022-08-15,1238,A,41,6.1NRT,293.3,28.12,D
-5.3443,20.03115,337.04,1.51,1.21,2022-08-15,1238,A,87,6.1NRT,300.63,53.29,D
-5.34636,20.01713,335.07,1.51,1.21,2022-08-15,1238,A,85,6.1NRT,301.11,47.69,D
-5.47335,19.15324,320.97,1.31,1.14,2022-08-15,1238,A,50,6.1NRT,291.37,15.82,D
-5.50041,18.96837,325.51,1.28,1.12,2022-08-15,1238,A,69,6.1NRT,297.12,19,D
-5.59271,18.33607,316.19,1.17,1.08,2022-08-15,1238,A,43,6.1NRT,298.46,6.96,D
-5.73399,17.36275,318.31,1.06,1.03,2022-08-15,1238,A,53,6.1NRT,300.89,5.73,D
-5.78535,17.00755,361.86,1.03,1.02,2022-08-15,1238,A,100,6.1NRT,300.54,85.25,D
-5.78669,16.99829,323.9,1.03,1.02,2022-08-15,1238,A,63,6.1NRT,300.06,10.54,D
-6.17541,14.29171,312.2,1.08,1.04,2022-08-15,1238,A,17,6.1NRT,293.67,5.99,D
-6.19761,14.13619,315.31,1.1,1.04,2022-08-15,1238,A,50,6.1NRT,299.39,7.77,D
-5.32335,20.09764,317.61,1.53,1.22,2022-08-15,1238,A,58,6.1NRT,297.95,14.09,D
-5.32537,20.084,313.96,1.53,1.22,2022-08-15,1238,A,27,6.1NRT,297.99,7.23,D
-5.43532,19.34086,318.93,1.35,1.15,2022-08-15,1238,A,46,6.1NRT,298.83,9.51,D
-5.69003,17.6008,317.26,1.08,1.04,2022-08-15,1238,A,55,6.1NRT,297.68,8.4,D
-5.69977,17.53389,316.93,1.08,1.04,2022-08-15,1238,A,53,6.1NRT,296.5,8.66,D
-5.704,17.50472,319.03,1.07,1.03,2022-08-15,1238,A,61,6.1NRT,298.18,10.33,D
-5.77493,17.01549,325.45,1.04,1.02,2022-08-15,1238,A,55,6.1NRT,295.86,14.89,D
-5.77627,17.00621,413.41,1.03,1.02,2022-08-15,1238,A,100,6.1NRT,307.27,350,D
-5.77761,16.99697,347.94,1.03,1.02,2022-08-15,1238,A,94,6.1NRT,300.4,49.23,D
-6.19531,14.08544,315.32,1.1,1.05,2022-08-15,1238,A,52,6.1NRT,300.19,7.68,D
-6.25095,13.69383,320.26,1.15,1.07,2022-08-15,1238,A,66,6.1NRT,298.43,12.79,D
-6.29256,13.40038,314.75,1.19,1.09,2022-08-15,1238,A,56,6.1NRT,298.88,8.86,D
-6.29711,13.36825,330.9,1.2,1.09,2022-08-15,1238,A,82,6.1NRT,298.32,29.71,D
-4.97557,22.3258,310.95,2.29,1.47,2022-08-15,1238,A,32,6.1NRT,291.42,13.69,D
-4.97865,22.30562,312.63,2.29,1.46,2022-08-15,1238,A,54,6.1NRT,293.34,17.21,D
-5.10723,21.46033,319.63,1.95,1.36,2022-08-15,1238,A,41,6.1NRT,294.98,26.84,D
-5.11769,21.39127,328,1.93,1.36,2022-08-15,1238,A,80,6.1NRT,294.89,55.29,D
-5.2729,20.3604,318.83,1.6,1.25,2022-08-15,1238,A,62,6.1NRT,297.51,17.46,D
-5.28556,20.27586,336.69,1.58,1.24,2022-08-15,1238,A,87,6.1NRT,299.22,60.88,D
-5.28764,20.26197,314.72,1.57,1.24,2022-08-15,1238,A,49,6.1NRT,298.83,11.85,D
-5.35035,19.84191,320.47,1.46,1.2,2022-08-15,1238,A,43,6.1NRT,299.59,12.73,D
-5.48196,18.95454,321.81,1.28,1.12,2022-08-15,1238,A,68,6.1NRT,296.83,13.91,D
-5.63055,17.94328,320.67,1.12,1.06,2022-08-15,1238,A,66,6.1NRT,300.55,10.88,D
-5.64074,17.87353,329.63,1.11,1.05,2022-08-15,1238,A,80,6.1NRT,298.55,23.38,D
-5.76719,17.00489,384.07,1.03,1.02,2022-08-15,1238,A,100,6.1NRT,302.78,170.03,D
-5.76853,16.99565,339.51,1.03,1.02,2022-08-15,1238,A,88,6.1NRT,298.07,34.33,D
-5.81879,16.64863,322.1,1.02,1.01,2022-08-15,1238,A,70,6.1NRT,298.45,12.54,D
-6.17341,14.17251,327.87,1.09,1.04,2022-08-15,1238,A,80,6.1NRT,300.41,20.34,D
-6.28739,13.36681,316.75,1.2,1.09,2022-08-15,1238,A,61,6.1NRT,300.41,10.39,D
-6.2889,13.35609,315.73,1.2,1.09,2022-08-15,1238,A,48,6.1NRT,301.14,8.87,D
-5.06536,21.65299,311.65,2.02,1.39,2022-08-15,1238,A,35,6.1NRT,294.8,14.66,D
-5.27663,20.26008,367.85,1.57,1.24,2022-08-15,1238,A,100,6.1NRT,301.61,198.84,D
-5.27871,20.24625,333.28,1.57,1.23,2022-08-15,1238,A,84,6.1NRT,298.38,50.04,D
-5.32784,19.91922,315.9,1.48,1.2,2022-08-15,1238,A,21,6.1NRT,299.4,8.61,D
-5.32982,19.90601,333.61,1.48,1.2,2022-08-15,1238,A,84,6.1NRT,300.13,44.33,D
-5.47874,18.90723,319.85,1.27,1.12,2022-08-15,1238,A,57,6.1NRT,297.6,10.04,D
-5.76747,16.93912,316.66,1.03,1.01,2022-08-15,1238,A,54,6.1NRT,296.79,9.09,D
-5.81634,16.60199,326.74,1.01,1.01,2022-08-15,1238,A,72,6.1NRT,297.87,18.07,D
-5.90185,16.00937,320.61,1,1,2022-08-15,1238,A,46,6.1NRT,303.61,8.94,D
-5.93394,15.78604,322.05,1,1,2022-08-15,1238,A,71,6.1NRT,300.33,14.33,D
-5.93522,15.77709,331.1,1,1,2022-08-15,1238,A,82,6.1NRT,296.25,24.78,D
-6.15858,14.21006,315.69,1.09,1.04,2022-08-15,1238,A,49,6.1NRT,300.56,5.01,D
-6.15996,14.20033,324.83,1.09,1.04,2022-08-15,1238,A,76,6.1NRT,302.57,14.81,D
-6.24057,13.62914,323.27,1.16,1.07,2022-08-15,1238,A,74,6.1NRT,298.8,17.18,D
-4.93019,22.44553,312.29,2.35,1.48,2022-08-15,1238,A,45,6.1NRT,293.31,18.42,D
-4.93348,22.42439,310.18,2.34,1.48,2022-08-15,1238,A,20,6.1NRT,292.82,14.7,D
-5.0695,21.54369,321.59,1.98,1.37,2022-08-15,1238,A,30,6.1NRT,294.83,29.41,D
-5.07221,21.52609,326.11,1.98,1.37,2022-08-15,1238,A,48,6.1NRT,294.93,42.3,D
-5.32106,19.89127,328.17,1.48,1.2,2022-08-15,1238,A,79,6.1NRT,300.13,30.8,D
-5.84775,16.32132,319.14,1,1,2022-08-15,1238,A,46,6.1NRT,301.1,4.32,D
-5.84904,16.31235,327.2,1,1,2022-08-15,1238,A,77,6.1NRT,301.68,12.44,D
-5.90319,15.93658,322.23,1,1,2022-08-15,1238,A,69,6.1NRT,303.73,8.23,D
-6.11122,14.47805,324.78,1.06,1.03,2022-08-15,1238,A,76,6.1NRT,297.63,16.72,D
-6.11256,14.46858,340.88,1.06,1.03,2022-08-15,1238,A,90,6.1NRT,299.06,41,D
-6.1274,14.3636,319.71,1.07,1.03,2022-08-15,1238,A,69,6.1NRT,297.05,15.03,D
-5.05725,21.54173,323.84,1.98,1.37,2022-08-15,1238,A,34,6.1NRT,295.4,35.5,D
-5.10224,21.25046,313.21,1.88,1.34,2022-08-15,1238,A,49,6.1NRT,295.09,17.38,D
-5.10486,21.23351,315.18,1.87,1.34,2022-08-15,1238,A,60,6.1NRT,295.34,21.82,D
-5.27778,20.1041,329.58,1.53,1.22,2022-08-15,1238,A,80,6.1NRT,300.84,36.56,D
-5.66558,17.50907,319.28,1.07,1.03,2022-08-15,1238,A,58,6.1NRT,296.47,12.06,D
-5.66702,17.49925,317.22,1.07,1.03,2022-08-15,1238,A,47,6.1NRT,297.21,9.49,D
-6.10335,14.46727,370.68,1.06,1.03,2022-08-15,1238,A,100,6.1NRT,302.39,119.8,D
-6.10468,14.45784,341.42,1.06,1.03,2022-08-15,1238,A,90,6.1NRT,300.32,40.09,D
-6.37759,12.50032,339.67,1.35,1.15,2022-08-15,1238,A,89,6.1NRT,298.93,56.21,D
-5.00265,21.81115,310.35,2.09,1.41,2022-08-15,1238,A,29,6.1NRT,293.42,17.2,D
-5.10321,21.16522,318.99,1.85,1.33,2022-08-15,1238,A,43,6.1NRT,292.25,26.74,D
-5.2328,20.32497,319.95,1.59,1.24,2022-08-15,1238,A,34,6.1NRT,298.85,16.83,D
-5.27307,20.06189,317.05,1.52,1.22,2022-08-15,1238,A,53,6.1NRT,298.98,11.17,D
-5.30762,19.83546,339.03,1.46,1.2,2022-08-15,1238,A,88,6.1NRT,300.76,55.11,D
-5.52863,18.36942,316.32,1.18,1.08,2022-08-15,1238,A,33,6.1NRT,299.23,6.08,D
-5.53494,18.32709,334.21,1.17,1.08,2022-08-15,1238,A,84,6.1NRT,298.29,31.44,D
-5.53656,18.31623,320.26,1.17,1.08,2022-08-15,1238,A,63,6.1NRT,299.63,10.56,D
-4.72561,23.47268,313.77,2.86,1.61,2022-08-15,1238,A,63,6.1NRT,292.32,38.8,D
-4.95415,22.03731,313.13,2.18,1.43,2022-08-15,1238,A,27,6.1NRT,294.14,14.71,D
-4.95723,22.01777,315.24,2.17,1.43,2022-08-15,1238,A,42,6.1NRT,294.73,20.32,D
-5.23251,20.25314,324.28,1.57,1.24,2022-08-15,1238,A,67,6.1NRT,296.52,28.14,D
-5.2347,20.23895,365.64,1.57,1.23,2022-08-15,1238,A,100,6.1NRT,302.24,182.19,D
-5.29694,19.83383,321.69,1.46,1.2,2022-08-15,1238,A,68,6.1NRT,299.77,16.81,D
-5.31082,19.74313,321.83,1.44,1.19,2022-08-15,1238,A,70,6.1NRT,300.01,15.2,D
-5.40753,19.10785,314.92,1.31,1.13,2022-08-15,1238,A,25,6.1NRT,295.36,8.03,D
-5.40927,19.09636,319.36,1.3,1.13,2022-08-15,1238,A,63,6.1NRT,296.42,13.74,D
-5.50949,18.43127,328.88,1.19,1.08,2022-08-15,1238,A,78,6.1NRT,299.95,22.62,D
-5.51106,18.42076,322.37,1.19,1.08,2022-08-15,1238,A,59,6.1NRT,299.26,12.74,D
-5.63862,17.56369,320.43,1.08,1.04,2022-08-15,1238,A,65,6.1NRT,296.4,12.88,D
-5.64006,17.55392,318.16,1.08,1.04,2022-08-15,1238,A,59,6.1NRT,297.67,11.01,D
-6.08761,14.44568,316.99,1.06,1.03,2022-08-15,1238,A,51,6.1NRT,301.35,6.86,D
-6.17531,13.8177,331.25,1.13,1.06,2022-08-15,1238,A,83,6.1NRT,302.02,27.21,D
-6.35861,12.48531,318.9,1.35,1.15,2022-08-15,1238,A,60,6.1NRT,298.21,15.45,D
-4.51231,24.6916,319.88,3.6,1.78,2022-08-15,1238,A,53,6.1NRT,290.66,64.76,D
-4.93829,22.0547,315.87,2.19,1.43,2022-08-15,1238,A,56,6.1NRT,294.08,21.39,D
-5.02052,21.53569,318.88,1.98,1.37,2022-08-15,1238,A,69,6.1NRT,294.9,26.85,D
-5.02329,21.51815,323.16,1.98,1.37,2022-08-15,1238,A,75,6.1NRT,295.49,37.13,D
-5.04514,21.37962,312.98,1.93,1.36,2022-08-15,1238,A,34,6.1NRT,295.47,13.14,D
-5.27003,19.93746,323.03,1.49,1.21,2022-08-15,1238,A,72,6.1NRT,301.06,20.66,D
-5.42706,18.91115,321.97,1.27,1.12,2022-08-15,1238,A,68,6.1NRT,296.47,13.4,D
-5.4288,18.89972,320.25,1.27,1.12,2022-08-15,1238,A,58,6.1NRT,296.93,11.2,D
-5.50933,18.36641,316.29,1.18,1.08,2022-08-15,1238,A,38,6.1NRT,298.58,6.14,D
-6.14491,13.96719,331.2,1.11,1.05,2022-08-15,1238,A,83,6.1NRT,297.51,27.79,D
-6.1463,13.95717,346.22,1.11,1.05,2022-08-15,1238,A,93,6.1NRT,299.68,56.04,D
-4.88069,22.33197,310.69,2.3,1.47,2022-08-15,1238,A,30,6.1NRT,293.14,16.19,D
-4.88399,22.31146,311.78,2.29,1.47,2022-08-15,1238,A,44,6.1NRT,293.52,17.99,D
-5.22779,20.13838,344.46,1.54,1.22,2022-08-15,1238,A,92,6.1NRT,299.6,82.23,D
-5.23203,20.11112,344.71,1.54,1.22,2022-08-15,1238,A,92,6.1NRT,298.87,78.18,D
-5.23413,20.09763,349.65,1.53,1.22,2022-08-15,1238,A,95,6.1NRT,300.98,96.16,D
-5.26948,19.8699,337.59,1.47,1.2,2022-08-15,1238,A,87,6.1NRT,300.24,56.15,D
-6.10275,14.20203,316.45,1.09,1.04,2022-08-15,1238,A,60,6.1NRT,299.32,5.48,D
-6.10409,14.19236,324.45,1.09,1.04,2022-08-15,1238,A,76,6.1NRT,298.89,14.04,D
-4.73706,23.4671,313.87,2.86,1.61,2022-08-15,1238,A,63,6.1NRT,291.82,38.45,D
-5.05241,21.37352,318.29,1.93,1.36,2022-08-15,1238,A,68,6.1NRT,295.63,24.56,D
-5.06502,21.28901,313.18,1.9,1.35,2022-08-15,1238,A,12,6.1NRT,294.88,10.62,D
-5.27423,19.87749,321.48,1.48,1.2,2022-08-15,1238,A,70,6.1NRT,298.42,19.84,D
-5.27619,19.86415,325.45,1.47,1.2,2022-08-15,1238,A,76,6.1NRT,300.36,27.63,D
-5.48912,18.41069,322.54,1.19,1.08,2022-08-15,1238,A,55,6.1NRT,299.67,13.2,D
-5.57694,17.80669,319.57,1.11,1.05,2022-08-15,1238,A,64,6.1NRT,300.12,9.59,D
-5.57836,17.7969,320.69,1.11,1.05,2022-08-15,1238,A,67,6.1NRT,299.73,11.05,D
-5.67537,17.12733,319.73,1.04,1.02,2022-08-15,1238,A,60,6.1NRT,295.78,10.51,D
-5.74307,16.65865,317.04,1.02,1.01,2022-08-15,1238,A,54,6.1NRT,296.65,8.08,D
-6.05419,14.49231,317.23,1.06,1.03,2022-08-15,1238,A,51,6.1NRT,301.2,6.36,D
-6.05555,14.48283,320.44,1.06,1.03,2022-08-15,1238,A,67,6.1NRT,300.9,9.98,D
-6.09675,14.19464,326.89,1.09,1.04,2022-08-15,1238,A,78,6.1NRT,299.89,17.31,D
-6.13189,13.94852,316.83,1.11,1.05,2022-08-15,1238,A,41,6.1NRT,301.15,8.33,D
-5.22357,20.14501,331.15,1.55,1.23,2022-08-15,1238,A,82,6.1NRT,297.5,43.65,D
-5.22562,20.13119,331.55,1.54,1.22,2022-08-15,1238,A,82,6.1NRT,299.82,42.8,D
-5.22965,20.10406,367.56,1.54,1.22,2022-08-15,1238,A,100,6.1NRT,301.15,184.58,D
-5.23169,20.09033,321.39,1.53,1.22,2022-08-15,1238,A,70,6.1NRT,300.49,17.5,D
-5.45913,18.5479,315.55,1.21,1.09,2022-08-15,1238,A,43,6.1NRT,299.86,5.83,D
-5.61559,17.4751,318.09,1.07,1.03,2022-08-15,1238,A,52,6.1NRT,297.72,9.72,D
-5.73537,16.64827,325.6,1.02,1.01,2022-08-15,1238,A,76,6.1NRT,296.48,16.48,D
-5.73667,16.63923,325.84,1.02,1.01,2022-08-15,1238,A,76,6.1NRT,298.01,16.35,D
-6.09157,14.1643,319.14,1.09,1.04,2022-08-15,1238,A,51,6.1NRT,300.02,9.23,D
-6.09294,14.15467,321.72,1.09,1.04,2022-08-15,1238,A,59,6.1NRT,298.47,12.85,D
-4.51841,24.68484,323.16,3.6,1.78,2022-08-15,1238,A,78,6.1NRT,291.38,90,D
-4.883,22.32496,316.63,2.3,1.47,2022-08-15,1238,A,67,6.1NRT,293.21,33.6,D
-5.04611,21.25133,318.53,1.89,1.34,2022-08-15,1238,A,68,6.1NRT,295.74,21.68,D
-5.2022,20.21303,322.31,1.57,1.23,2022-08-15,1238,A,29,6.1NRT,298.8,23.79,D
-5.22081,20.08848,325.06,1.53,1.22,2022-08-15,1238,A,75,6.1NRT,300.41,24.21,D
-5.24492,19.92692,319.64,1.49,1.21,2022-08-15,1238,A,34,6.1NRT,299.05,13.5,D
-5.47131,18.39715,319.36,1.19,1.08,2022-08-15,1238,A,32,6.1NRT,299.18,8.99,D
-5.81584,16.02673,325.43,1,1,2022-08-15,1238,A,76,6.1NRT,302.34,12.21,D
-6.04254,14.44233,314.85,1.06,1.03,2022-08-15,1238,A,28,6.1NRT,300.56,6.01,D
-4.99495,21.50663,322.85,1.98,1.37,2022-08-15,1238,A,34,6.1NRT,295.31,33.47,D
-5.1348,20.58537,327.41,1.67,1.27,2022-08-15,1238,A,79,6.1NRT,300.22,31.41,D
-5.19117,20.21143,324.31,1.57,1.23,2022-08-15,1238,A,52,6.1NRT,298.54,30.25,D
-5.45227,18.45911,322.26,1.2,1.09,2022-08-15,1238,A,62,6.1NRT,299.8,12.69,D
-5.45381,18.44869,320.14,1.19,1.09,2022-08-15,1238,A,21,6.1NRT,300.05,9.57,D
-5.58308,17.56844,325.34,1.08,1.04,2022-08-15,1238,A,75,6.1NRT,302.39,15.26,D
-6.12056,13.8246,361.06,1.13,1.06,2022-08-15,1238,A,100,6.1NRT,297.36,95.12,D
-6.12201,13.8144,386.57,1.13,1.06,2022-08-15,1238,A,100,6.1NRT,305.71,205.98,D
-4.96629,21.61158,324.79,2.02,1.38,2022-08-15,1238,A,78,6.1NRT,295.07,46.03,D
-4.96908,21.59348,312.3,2.01,1.38,2022-08-15,1238,A,41,6.1NRT,294.84,13.64,D
-5.12344,20.58375,327.3,1.67,1.27,2022-08-15,1238,A,79,6.1NRT,299.95,31.06,D
-5.12568,20.56899,319.88,1.67,1.27,2022-08-15,1238,A,58,6.1NRT,300.01,15.45,D
-5.24707,19.76644,316.14,1.45,1.19,2022-08-15,1238,A,55,6.1NRT,299.17,9.15,D
-5.25291,19.72767,317.74,1.44,1.19,2022-08-15,1238,A,52,6.1NRT,299.99,9.48,D
-5.25491,19.71438,323.38,1.44,1.19,2022-08-15,1238,A,65,6.1NRT,300.12,17.06,D
-5.44566,18.43665,328.43,1.19,1.09,2022-08-15,1238,A,57,6.1NRT,301.47,19.91,D
-5.68061,16.8353,328.1,1.03,1.01,2022-08-15,1238,A,78,6.1NRT,295.61,20.57,D
-5.68194,16.82618,321.83,1.03,1.01,2022-08-15,1238,A,68,6.1NRT,297.45,12.25,D
-6.06499,14.15059,315.74,1.09,1.04,2022-08-15,1238,A,40,6.1NRT,297.34,7.19,D
-6.06635,14.14089,315.78,1.09,1.04,2022-08-15,1238,A,42,6.1NRT,297.9,7.66,D
-6.12823,13.70127,322.94,1.14,1.07,2022-08-15,1238,A,73,6.1NRT,300.86,14,D
-6.23336,12.94965,321.94,1.26,1.12,2022-08-15,1238,A,72,6.1NRT,297.39,15.85,D
-6.2349,12.93856,319.54,1.26,1.12,2022-08-15,1238,A,44,6.1NRT,301.25,12.03,D
-5.00243,21.29591,313.31,1.9,1.35,2022-08-15,1238,A,41,6.1NRT,295.87,13.09,D
-5.22265,19.85585,338.17,1.47,1.2,2022-08-15,1238,A,88,6.1NRT,300.1,56.79,D
-5.22463,19.84275,324.88,1.47,1.2,2022-08-15,1238,A,75,6.1NRT,299.74,25.73,D
-5.22663,19.82957,320.61,1.47,1.2,2022-08-15,1238,A,68,6.1NRT,299.98,17.34,D
-5.34502,19.04408,332.28,1.3,1.13,2022-08-15,1238,A,82,6.1NRT,291.54,34.91,D
-5.447,18.36089,321.27,1.18,1.08,2022-08-15,1238,A,67,6.1NRT,300.95,10.35,D
-5.5687,17.53729,331.55,1.08,1.04,2022-08-15,1238,A,82,6.1NRT,297.31,26.62,D
-5.67156,16.83401,354.12,1.03,1.01,2022-08-15,1238,A,97,6.1NRT,297.8,66.26,D
-5.67289,16.82489,368.62,1.03,1.01,2022-08-15,1238,A,100,6.1NRT,297.84,106.82,D
-5.84163,15.6566,317.54,1,1,2022-08-15,1238,A,45,6.1NRT,296.54,8.52,D
-5.84291,15.64765,315.3,1,1,2022-08-15,1238,A,39,6.1NRT,296.69,7.1,D
-6.06398,14.09011,319.05,1.1,1.04,2022-08-15,1238,A,54,6.1NRT,302.41,8.07,D
-6.08484,13.94163,318.96,1.11,1.05,2022-08-15,1238,A,44,6.1NRT,301.76,8.07,D
-4.85596,22.1552,313.63,2.23,1.45,2022-08-15,1238,A,60,6.1NRT,293.94,19.05,D
-5.17087,20.12316,327.05,1.54,1.22,2022-08-15,1238,A,78,6.1NRT,298.54,33.1,D
-5.17302,20.10911,323.95,1.54,1.22,2022-08-15,1238,A,74,6.1NRT,299.84,24.64,D
-5.1958,19.96004,328.98,1.5,1.21,2022-08-15,1238,A,80,6.1NRT,299.85,34.42,D
-5.23571,19.69804,332.76,1.44,1.19,2022-08-15,1238,A,83,6.1NRT,300.93,35.09,D
-5.23772,19.68485,323.73,1.43,1.18,2022-08-15,1238,A,73,6.1NRT,303.18,16.09,D
-5.27202,19.45885,324.07,1.38,1.16,2022-08-15,1238,A,73,6.1NRT,302.66,16.39,D
-5.33145,19.06563,318.72,1.3,1.13,2022-08-15,1238,A,62,6.1NRT,291.62,14.73,D
-5.33319,19.0541,317.75,1.3,1.13,2022-08-15,1238,A,58,6.1NRT,291.13,12.87,D
-5.33495,19.0424,334.16,1.3,1.13,2022-08-15,1238,A,84,6.1NRT,291.36,40,D
-5.62065,17.11916,314.99,1.04,1.02,2022-08-15,1238,A,36,6.1NRT,296.23,6.1,D
-6.09502,13.79999,322.86,1.13,1.06,2022-08-15,1238,A,58,6.1NRT,300,12.55,D
-4.86475,22.01564,311.32,2.18,1.43,2022-08-15,1238,A,28,6.1NRT,291.59,12.12,D
-4.86775,21.99661,312.55,2.17,1.43,2022-08-15,1238,A,46,6.1NRT,290.33,14.59,D
-4.95955,21.41245,314.29,1.95,1.36,2022-08-15,1238,A,58,6.1NRT,294.51,17.86,D
-5.12096,20.37437,331.3,1.61,1.25,2022-08-15,1238,A,83,6.1NRT,298.33,45.65,D
-5.12321,20.35981,330.55,1.61,1.25,2022-08-15,1238,A,82,6.1NRT,300.45,42.84,D
-5.39724,18.56087,333.14,1.21,1.09,2022-08-15,1238,A,83,6.1NRT,299.38,32.91,D
-5.41338,18.45334,331.7,1.2,1.09,2022-08-15,1238,A,74,6.1NRT,300.82,24.88,D
-5.41495,18.44288,330.6,1.19,1.09,2022-08-15,1238,A,64,6.1NRT,301,22.6,D
-5.54591,17.56334,316.52,1.08,1.04,2022-08-15,1238,A,41,6.1NRT,297.51,5.79,D
-5.56157,17.45738,333.52,1.07,1.03,2022-08-15,1238,A,83,6.1NRT,300.35,26.94,D
-5.56298,17.44781,329.42,1.07,1.03,2022-08-15,1238,A,79,6.1NRT,299.32,21.13,D
-5.72456,16.34252,324.95,1.01,1,2022-08-15,1238,A,75,6.1NRT,299.62,13.05,D
-5.72587,16.33352,328.59,1.01,1,2022-08-15,1238,A,79,6.1NRT,300.32,17.25,D
-5.72976,16.30661,323.18,1,1,2022-08-15,1238,A,72,6.1NRT,300.08,11.03,D
-5.82502,15.64507,332.42,1,1,2022-08-15,1238,A,83,6.1NRT,297.12,25.37,D
-5.8263,15.63614,324.18,1,1,2022-08-15,1238,A,74,6.1NRT,296.53,15.07,D
-5.97262,14.60558,321.67,1.05,1.02,2022-08-15,1238,A,72,6.1NRT,299.04,14.28,D
-6.03701,14.14664,317.69,1.09,1.04,2022-08-15,1238,A,64,6.1NRT,298.42,9.88,D
-6.09681,13.71755,318.9,1.14,1.06,2022-08-15,1238,A,64,6.1NRT,301.14,9.74,D
-6.09823,13.70728,319.46,1.14,1.07,2022-08-15,1238,A,68,6.1NRT,300.39,9.85,D
-6.23805,12.69259,320.76,1.31,1.13,2022-08-15,1238,A,39,6.1NRT,303.99,9.61,D
-4.8044,22.31245,323.61,2.3,1.47,2022-08-15,1238,A,77,6.1NRT,292.78,53.27,D
-4.94199,21.4449,333.37,1.96,1.37,2022-08-15,1238,A,85,6.1NRT,294.78,70.79,D
-5.00775,21.0266,319.7,1.81,1.32,2022-08-15,1238,A,69,6.1NRT,296.19,27.79,D
-5.2045,19.76007,331.3,1.45,1.19,2022-08-15,1238,A,82,6.1NRT,299.45,38.44,D
-5.39235,18.52697,318.4,1.21,1.09,2022-08-15,1238,A,29,6.1NRT,297.51,10.03,D
-5.39562,18.50528,318.39,1.2,1.09,2022-08-15,1238,A,40,6.1NRT,300.33,8.58,D
-5.41799,18.35665,328.16,1.18,1.08,2022-08-15,1238,A,78,6.1NRT,300.39,19.58,D
-5.41959,18.34604,319.23,1.18,1.08,2022-08-15,1238,A,58,6.1NRT,300.63,7.78,D
-5.54947,17.47531,322.3,1.07,1.03,2022-08-15,1238,A,70,6.1NRT,297.73,14.42,D
-5.5523,17.45618,329.05,1.07,1.03,2022-08-15,1238,A,79,6.1NRT,297.21,20.32,D
-5.55373,17.44654,327.56,1.07,1.03,2022-08-15,1238,A,77,6.1NRT,296.99,18.64,D
-4.80748,22.20955,324.19,2.26,1.46,2022-08-15,1238,A,47,6.1NRT,294.13,40.6,D
-5.17362,19.88914,317.94,1.48,1.2,2022-08-15,1238,A,57,6.1NRT,299.28,11.72,D
-5.3029,19.04939,314.97,1.3,1.13,2022-08-15,1238,A,26,6.1NRT,291.9,8.91,D
-5.31517,18.96901,315.71,1.28,1.12,2022-08-15,1238,A,22,6.1NRT,293.78,8.27,D
-5.39392,18.45061,334.62,1.2,1.09,2022-08-15,1238,A,55,6.1NRT,300.94,26.6,D
-5.59742,17.08712,316.34,1.04,1.02,2022-08-15,1238,A,46,6.1NRT,298.42,6.62,D
-4.86647,22.01056,314.91,2.18,1.43,2022-08-15,1238,A,30,6.1NRT,291.48,19.94,D
-5.17434,19.93751,318.25,1.5,1.21,2022-08-15,1238,A,48,6.1NRT,299.19,13.44,D
-5.18211,19.88476,320.34,1.48,1.2,2022-08-15,1238,A,68,6.1NRT,300.19,15.77,D
-5.19948,19.76663,318.21,1.46,1.19,2022-08-15,1238,A,63,6.1NRT,298.95,14.39,D
-5.20135,19.75397,326.41,1.45,1.19,2022-08-15,1238,A,77,6.1NRT,298.62,28.48,D
-5.67263,16.51318,321.17,1.01,1.01,2022-08-15,1238,A,44,6.1NRT,300.28,7.79,D
-5.71408,16.22533,340.1,1,1,2022-08-15,1238,A,89,6.1NRT,301.02,33.1,D
-5.71537,16.21637,338.99,1,1,2022-08-15,1238,A,88,6.1NRT,303.23,31.83,D
-4.80848,22.3077,314.47,2.3,1.47,2022-08-15,1238,A,51,6.1NRT,292.75,24.58,D
-4.93677,21.45665,320.38,1.96,1.37,2022-08-15,1238,A,72,6.1NRT,294.51,29.95,D
-4.93944,21.43892,326.12,1.96,1.37,2022-08-15,1238,A,79,6.1NRT,294.45,45.74,D
-4.99492,21.06872,319.71,1.83,1.32,2022-08-15,1238,A,42,6.1NRT,295.71,24.55,D
-5.14553,20.0575,314.94,1.53,1.22,2022-08-15,1238,A,9,6.1NRT,299.06,8.47,D
-5.28002,19.14666,329.73,1.32,1.14,2022-08-15,1238,A,80,6.1NRT,296.2,29.77,D
